"","panel","gene"
"2704","Genetic_epilepsy_syndromes.rds","RBM10"
"2705","Genetic_epilepsy_syndromes.rds","RBM17"
"2706","Genetic_epilepsy_syndromes.rds","RBM22"
"2707","Genetic_epilepsy_syndromes.rds","RBM25"
"2708","Genetic_epilepsy_syndromes.rds","RBM39"
"2709","Genetic_epilepsy_syndromes.rds","RBM5"
"2710","Genetic_epilepsy_syndromes.rds","RDH5"
"2711","Genetic_epilepsy_syndromes.rds","RFX3"
"2712","Genetic_epilepsy_syndromes.rds","RGS7"
"2713","Genetic_epilepsy_syndromes.rds","RHOA"
"2714","Genetic_epilepsy_syndromes.rds","RIMS1"
"2715","Genetic_epilepsy_syndromes.rds","RMND5A"
"2716","Genetic_epilepsy_syndromes.rds","RNF10"
"2717","Genetic_epilepsy_syndromes.rds","RNF145"
"2718","Genetic_epilepsy_syndromes.rds","RNF182"
"2719","Genetic_epilepsy_syndromes.rds","RNF213"
"2720","Genetic_epilepsy_syndromes.rds","RNF220"
"2721","Genetic_epilepsy_syndromes.rds","RNLS"
"2722","Genetic_epilepsy_syndromes.rds","ROCK1"
"2723","Genetic_epilepsy_syndromes.rds","RPGRIP1L"
"2724","Genetic_epilepsy_syndromes.rds","RPH3AL"
"2725","Genetic_epilepsy_syndromes.rds","RPS6KA2"
"2726","Genetic_epilepsy_syndromes.rds","RPS6KA3"
"2727","Genetic_epilepsy_syndromes.rds","RPS6KB1"
"2728","Genetic_epilepsy_syndromes.rds","RPTOR"
"2729","Genetic_epilepsy_syndromes.rds","RRM1"
"2730","Genetic_epilepsy_syndromes.rds","RRM2"
"2731","Genetic_epilepsy_syndromes.rds","RRM2B"
"2732","Genetic_epilepsy_syndromes.rds","RSPRY1"
"2733","Genetic_epilepsy_syndromes.rds","RSRC1"
"2734","Genetic_epilepsy_syndromes.rds","RTEL1"
"2735","Genetic_epilepsy_syndromes.rds","RTF1"
"2736","Genetic_epilepsy_syndromes.rds","RUNX1T1"
"2737","Genetic_epilepsy_syndromes.rds","RUNX2"
"2738","Genetic_epilepsy_syndromes.rds","RUVBL1"
"2739","Genetic_epilepsy_syndromes.rds","RYR2"
"2740","Genetic_epilepsy_syndromes.rds","S100PBP"
"2741","Genetic_epilepsy_syndromes.rds","SAMD12"
"2742","Genetic_epilepsy_syndromes.rds","SAMD4B"
"2743","Genetic_epilepsy_syndromes.rds","SAP130"
"2744","Genetic_epilepsy_syndromes.rds","SAP30BP"
"2745","Genetic_epilepsy_syndromes.rds","SARDH"
"2746","Genetic_epilepsy_syndromes.rds","SATB1"
"2747","Genetic_epilepsy_syndromes.rds","SATB2"
"2748","Genetic_epilepsy_syndromes.rds","SBF2"
"2749","Genetic_epilepsy_syndromes.rds","SBNO2"
"2750","Genetic_epilepsy_syndromes.rds","SCAI"
"2751","Genetic_epilepsy_syndromes.rds","SCARA5"
"2752","Genetic_epilepsy_syndromes.rds","SCML1"
"2753","Genetic_epilepsy_syndromes.rds","SCN5A"
"2754","Genetic_epilepsy_syndromes.rds","SCN7A"
"2755","Genetic_epilepsy_syndromes.rds","SCP2"
"2756","Genetic_epilepsy_syndromes.rds","SCUBE2"
"2757","Genetic_epilepsy_syndromes.rds","SDHB"
"2758","Genetic_epilepsy_syndromes.rds","SDSL"
"2759","Genetic_epilepsy_syndromes.rds","SEC23B"
"2760","Genetic_epilepsy_syndromes.rds","SEC61A1"
"2761","Genetic_epilepsy_syndromes.rds","SEC61A2"
"2762","Genetic_epilepsy_syndromes.rds","SEPT2"
"2763","Genetic_epilepsy_syndromes.rds","SEPT7"
"2764","Genetic_epilepsy_syndromes.rds","SERPINA1"
"2765","Genetic_epilepsy_syndromes.rds","SERPINA5"
"2766","Genetic_epilepsy_syndromes.rds","SERPINB13"
"2767","Genetic_epilepsy_syndromes.rds","SERPINB8"
"2768","Genetic_epilepsy_syndromes.rds","SERPINF2"
"2769","Genetic_epilepsy_syndromes.rds","SETD2"
"2770","Genetic_epilepsy_syndromes.rds","SETDB1"
"2771","Genetic_epilepsy_syndromes.rds","SETX"
"2772","Genetic_epilepsy_syndromes.rds","SF3A1"
"2773","Genetic_epilepsy_syndromes.rds","SF3A3"
"2774","Genetic_epilepsy_syndromes.rds","SF3B1"
"2775","Genetic_epilepsy_syndromes.rds","SF3B3"
"2776","Genetic_epilepsy_syndromes.rds","SF3B4"
"2777","Genetic_epilepsy_syndromes.rds","SGCE"
"2778","Genetic_epilepsy_syndromes.rds","SGSH"
"2779","Genetic_epilepsy_syndromes.rds","SH3BP5"
"2780","Genetic_epilepsy_syndromes.rds","SHANK1"
"2781","Genetic_epilepsy_syndromes.rds","SHBG"
"2782","Genetic_epilepsy_syndromes.rds","SHH"
"2783","Genetic_epilepsy_syndromes.rds","SHKBP1"
"2784","Genetic_epilepsy_syndromes.rds","SHMT2"
"2785","Genetic_epilepsy_syndromes.rds","SHOC2"
"2786","Genetic_epilepsy_syndromes.rds","SIAE"
"2787","Genetic_epilepsy_syndromes.rds","SIN3A"
"2788","Genetic_epilepsy_syndromes.rds","SIN3B"
"2789","Genetic_epilepsy_syndromes.rds","SIPA1L1"
"2790","Genetic_epilepsy_syndromes.rds","SLA"
"2791","Genetic_epilepsy_syndromes.rds","SLC10A7"
"2792","Genetic_epilepsy_syndromes.rds","SLC12A2"
"2793","Genetic_epilepsy_syndromes.rds","SLC12A3"
"2794","Genetic_epilepsy_syndromes.rds","SLC12A4"
"2795","Genetic_epilepsy_syndromes.rds","SLC12A6"
"2796","Genetic_epilepsy_syndromes.rds","SLC12A7"
"2797","Genetic_epilepsy_syndromes.rds","SLC23A2"
"2798","Genetic_epilepsy_syndromes.rds","SLC25A14"
"2799","Genetic_epilepsy_syndromes.rds","SLC26A10"
"2800","Genetic_epilepsy_syndromes.rds","SLC26A11"
"2801","Genetic_epilepsy_syndromes.rds","SLC26A3"
"2802","Genetic_epilepsy_syndromes.rds","SLC30A6"
"2803","Genetic_epilepsy_syndromes.rds","SLC38A5"
"2804","Genetic_epilepsy_syndromes.rds","SLC43A3"
"2805","Genetic_epilepsy_syndromes.rds","SLC4A10"
"2806","Genetic_epilepsy_syndromes.rds","SLC4A5"
"2807","Genetic_epilepsy_syndromes.rds","SLC5A10"
"2808","Genetic_epilepsy_syndromes.rds","SLC5A2"
"2809","Genetic_epilepsy_syndromes.rds","SLC6A6"
"2810","Genetic_epilepsy_syndromes.rds","SLC7A1"
"2811","Genetic_epilepsy_syndromes.rds","SLC7A11"
"2812","Genetic_epilepsy_syndromes.rds","SLC7A6"
"2813","Genetic_epilepsy_syndromes.rds","SLC7A7"
"2814","Genetic_epilepsy_syndromes.rds","SLC9A1"
"2815","Genetic_epilepsy_syndromes.rds","SLIT3"
"2816","Genetic_epilepsy_syndromes.rds","SLTM"
"2817","Genetic_epilepsy_syndromes.rds","SMAD2"
"2818","Genetic_epilepsy_syndromes.rds","SMAD3"
"2819","Genetic_epilepsy_syndromes.rds","SMAD4"
"2820","Genetic_epilepsy_syndromes.rds","SMARCA4"
"2821","Genetic_epilepsy_syndromes.rds","SMARCAD1"
"2822","Genetic_epilepsy_syndromes.rds","SMARCAL1"
"2823","Genetic_epilepsy_syndromes.rds","SMARCD1"
"2824","Genetic_epilepsy_syndromes.rds","SMCHD1"
"2825","Genetic_epilepsy_syndromes.rds","SMG1"
"2826","Genetic_epilepsy_syndromes.rds","SMOX"
"2827","Genetic_epilepsy_syndromes.rds","SMPD1"
"2828","Genetic_epilepsy_syndromes.rds","SNAP25"
"2829","Genetic_epilepsy_syndromes.rds","SND1"
"2830","Genetic_epilepsy_syndromes.rds","SNED1"
"2831","Genetic_epilepsy_syndromes.rds","SNRK"
"2832","Genetic_epilepsy_syndromes.rds","SNRNP200"
"2833","Genetic_epilepsy_syndromes.rds","SNRNP70"
"2834","Genetic_epilepsy_syndromes.rds","SORBS2"
"2835","Genetic_epilepsy_syndromes.rds","SORL1"
"2836","Genetic_epilepsy_syndromes.rds","SOX5"
"2837","Genetic_epilepsy_syndromes.rds","SOX6"
"2838","Genetic_epilepsy_syndromes.rds","SPAG5"
"2839","Genetic_epilepsy_syndromes.rds","SPAG9"
"2840","Genetic_epilepsy_syndromes.rds","SPATA20"
"2841","Genetic_epilepsy_syndromes.rds","SPATA5L1"
"2842","Genetic_epilepsy_syndromes.rds","SPATS2L"
"2843","Genetic_epilepsy_syndromes.rds","SPG11"
"2844","Genetic_epilepsy_syndromes.rds","SPIDR"
"2845","Genetic_epilepsy_syndromes.rds","SPINT1"
"2846","Genetic_epilepsy_syndromes.rds","SPOCK3"
"2847","Genetic_epilepsy_syndromes.rds","SPPL3"
"2848","Genetic_epilepsy_syndromes.rds","SPTBN1"
"2849","Genetic_epilepsy_syndromes.rds","SPTBN4"
"2850","Genetic_epilepsy_syndromes.rds","SQSTM1"
"2851","Genetic_epilepsy_syndromes.rds","SRC"
"2852","Genetic_epilepsy_syndromes.rds","SRCAP"
"2853","Genetic_epilepsy_syndromes.rds","SRP54"
"2854","Genetic_epilepsy_syndromes.rds","SRP68"
"2855","Genetic_epilepsy_syndromes.rds","SRRM2"
"2856","Genetic_epilepsy_syndromes.rds","SRRT"
"2857","Genetic_epilepsy_syndromes.rds","SRSF1"
"2858","Genetic_epilepsy_syndromes.rds","SSBP3"
"2859","Genetic_epilepsy_syndromes.rds","SSRP1"
"2860","Genetic_epilepsy_syndromes.rds","ST3GAL3"
"2861","Genetic_epilepsy_syndromes.rds","ST3GAL6"
"2862","Genetic_epilepsy_syndromes.rds","ST5"
"2863","Genetic_epilepsy_syndromes.rds","ST7"
"2864","Genetic_epilepsy_syndromes.rds","STAG2"
"2865","Genetic_epilepsy_syndromes.rds","STAT1"
"2866","Genetic_epilepsy_syndromes.rds","STAT2"
"2867","Genetic_epilepsy_syndromes.rds","STAT3"
"2868","Genetic_epilepsy_syndromes.rds","STAT5B"
"2869","Genetic_epilepsy_syndromes.rds","STAT6"
"2870","Genetic_epilepsy_syndromes.rds","STK25"
"2871","Genetic_epilepsy_syndromes.rds","STK38L"
"2872","Genetic_epilepsy_syndromes.rds","STMN1"
"2873","Genetic_epilepsy_syndromes.rds","STRBP"
"2874","Genetic_epilepsy_syndromes.rds","STRN3"
"2875","Genetic_epilepsy_syndromes.rds","STT3A"
"2876","Genetic_epilepsy_syndromes.rds","SUCLG1"
"2877","Genetic_epilepsy_syndromes.rds","SUMF1"
"2878","Genetic_epilepsy_syndromes.rds","SUPT16H"
"2879","Genetic_epilepsy_syndromes.rds","SUPT5H"
"2880","Genetic_epilepsy_syndromes.rds","SUPT6H"
"2881","Genetic_epilepsy_syndromes.rds","SUV39H1"
"2882","Genetic_epilepsy_syndromes.rds","SUV39H2"
"2883","Genetic_epilepsy_syndromes.rds","SUZ12"
"2884","Genetic_epilepsy_syndromes.rds","SYMPK"
"2885","Genetic_epilepsy_syndromes.rds","SYNCRIP"
"2886","Genetic_epilepsy_syndromes.rds","SYNJ2"
"2887","Genetic_epilepsy_syndromes.rds","SYT1"
"2888","Genetic_epilepsy_syndromes.rds","TACC1"
"2889","Genetic_epilepsy_syndromes.rds","TACC2"
"2890","Genetic_epilepsy_syndromes.rds","TAF1"
"2891","Genetic_epilepsy_syndromes.rds","TARSL2"
"2892","Genetic_epilepsy_syndromes.rds","TATDN1"
"2893","Genetic_epilepsy_syndromes.rds","TATDN3"
"2894","Genetic_epilepsy_syndromes.rds","TAZ"
"2895","Genetic_epilepsy_syndromes.rds","TBC1D25"
"2896","Genetic_epilepsy_syndromes.rds","TBR1"
"2897","Genetic_epilepsy_syndromes.rds","TCF25"
"2898","Genetic_epilepsy_syndromes.rds","TCF7L2"
"2899","Genetic_epilepsy_syndromes.rds","TCTN1"
"2900","Genetic_epilepsy_syndromes.rds","TDRD3"
"2901","Genetic_epilepsy_syndromes.rds","TELO2"
"2902","Genetic_epilepsy_syndromes.rds","TF"
"2903","Genetic_epilepsy_syndromes.rds","TGFBI"
"2904","Genetic_epilepsy_syndromes.rds","TGFBR1"
"2905","Genetic_epilepsy_syndromes.rds","TGFBR2"
"2906","Genetic_epilepsy_syndromes.rds","TGIF1"
"2907","Genetic_epilepsy_syndromes.rds","TH"
"2908","Genetic_epilepsy_syndromes.rds","THBS4"
"2909","Genetic_epilepsy_syndromes.rds","THOC1"
"2910","Genetic_epilepsy_syndromes.rds","THOC2"
"2911","Genetic_epilepsy_syndromes.rds","THRA"
"2912","Genetic_epilepsy_syndromes.rds","THRB"
"2913","Genetic_epilepsy_syndromes.rds","THUMPD2"
"2914","Genetic_epilepsy_syndromes.rds","TIAL1"
"2915","Genetic_epilepsy_syndromes.rds","TINF2"
"2916","Genetic_epilepsy_syndromes.rds","TJAP1"
"2917","Genetic_epilepsy_syndromes.rds","TK2"
"2918","Genetic_epilepsy_syndromes.rds","TKT"
"2919","Genetic_epilepsy_syndromes.rds","TLE3"
"2920","Genetic_epilepsy_syndromes.rds","TLE4"
"2921","Genetic_epilepsy_syndromes.rds","TLK1"
"2922","Genetic_epilepsy_syndromes.rds","TLK2"
"2923","Genetic_epilepsy_syndromes.rds","TM2D2"
"2924","Genetic_epilepsy_syndromes.rds","TM2D3"
"2925","Genetic_epilepsy_syndromes.rds","TM7SF2"
"2926","Genetic_epilepsy_syndromes.rds","TM9SF3"
"2927","Genetic_epilepsy_syndromes.rds","TMCO5A"
"2928","Genetic_epilepsy_syndromes.rds","TMEM161A"
"2929","Genetic_epilepsy_syndromes.rds","TMEM161B"
"2930","Genetic_epilepsy_syndromes.rds","TMEM168"
"2931","Genetic_epilepsy_syndromes.rds","TMEM63B"
"2932","Genetic_epilepsy_syndromes.rds","TMEM67"
"2933","Genetic_epilepsy_syndromes.rds","TMEM94"
"2934","Genetic_epilepsy_syndromes.rds","TNFRSF10B"
"2935","Genetic_epilepsy_syndromes.rds","TNFRSF25"
"2936","Genetic_epilepsy_syndromes.rds","TNIK"
"2937","Genetic_epilepsy_syndromes.rds","TNNT1"
"2938","Genetic_epilepsy_syndromes.rds","TNNT3"
"2939","Genetic_epilepsy_syndromes.rds","TNPO1"
"2940","Genetic_epilepsy_syndromes.rds","TNPO2"
"2941","Genetic_epilepsy_syndromes.rds","TNPO3"
"2942","Genetic_epilepsy_syndromes.rds","TNS1"
"2943","Genetic_epilepsy_syndromes.rds","TOP1"
"2944","Genetic_epilepsy_syndromes.rds","TOP2B"
"2945","Genetic_epilepsy_syndromes.rds","TP63"
"2946","Genetic_epilepsy_syndromes.rds","TPD52"
"2947","Genetic_epilepsy_syndromes.rds","TPI1"
"2948","Genetic_epilepsy_syndromes.rds","TPM1"
"2949","Genetic_epilepsy_syndromes.rds","TPM2"
"2950","Genetic_epilepsy_syndromes.rds","TPM3"
"2951","Genetic_epilepsy_syndromes.rds","TPP2"
"2952","Genetic_epilepsy_syndromes.rds","TRA2B"
"2953","Genetic_epilepsy_syndromes.rds","TRAF3"
"2954","Genetic_epilepsy_syndromes.rds","TRAPPC9"
"2955","Genetic_epilepsy_syndromes.rds","TRIM27"
"2956","Genetic_epilepsy_syndromes.rds","TRIM3"
"2957","Genetic_epilepsy_syndromes.rds","TRIM39"
"2958","Genetic_epilepsy_syndromes.rds","TRIO"
"2959","Genetic_epilepsy_syndromes.rds","TRIP12"
"2960","Genetic_epilepsy_syndromes.rds","TRIP4"
"2961","Genetic_epilepsy_syndromes.rds","TRMT1"
"2962","Genetic_epilepsy_syndromes.rds","TROAP"
"2963","Genetic_epilepsy_syndromes.rds","TRPC5"
"2964","Genetic_epilepsy_syndromes.rds","TRPC6"
"2965","Genetic_epilepsy_syndromes.rds","TRPM3"
"2966","Genetic_epilepsy_syndromes.rds","TRPV2"
"2967","Genetic_epilepsy_syndromes.rds","TRPV5"
"2968","Genetic_epilepsy_syndromes.rds","TRRAP"
"2969","Genetic_epilepsy_syndromes.rds","TSNAXIP1"
"2970","Genetic_epilepsy_syndromes.rds","TTC28"
"2971","Genetic_epilepsy_syndromes.rds","TTF2"
"2972","Genetic_epilepsy_syndromes.rds","TUBA1B"
"2973","Genetic_epilepsy_syndromes.rds","TUBB"
"2974","Genetic_epilepsy_syndromes.rds","TUBB4B"
"2975","Genetic_epilepsy_syndromes.rds","U2AF1"
"2976","Genetic_epilepsy_syndromes.rds","U2SURP"
"2977","Genetic_epilepsy_syndromes.rds","UBA1"
"2978","Genetic_epilepsy_syndromes.rds","UBAP2L"
"2979","Genetic_epilepsy_syndromes.rds","UBE2D2"
"2980","Genetic_epilepsy_syndromes.rds","UBE2H"
"2981","Genetic_epilepsy_syndromes.rds","UBE2K"
"2982","Genetic_epilepsy_syndromes.rds","UBE2L3"
"2983","Genetic_epilepsy_syndromes.rds","UBE2O"
"2984","Genetic_epilepsy_syndromes.rds","UBE2Q1"
"2985","Genetic_epilepsy_syndromes.rds","UBE4B"
"2986","Genetic_epilepsy_syndromes.rds","UBR3"
"2987","Genetic_epilepsy_syndromes.rds","UBR4"
"2988","Genetic_epilepsy_syndromes.rds","UBR5"
"2989","Genetic_epilepsy_syndromes.rds","UBTF"
"2990","Genetic_epilepsy_syndromes.rds","UBXN7"
"2991","Genetic_epilepsy_syndromes.rds","UHRF2"
"2992","Genetic_epilepsy_syndromes.rds","UMOD"
"2993","Genetic_epilepsy_syndromes.rds","UNK"
"2994","Genetic_epilepsy_syndromes.rds","UPF1"
"2995","Genetic_epilepsy_syndromes.rds","UROD"
"2996","Genetic_epilepsy_syndromes.rds","UROS"
"2997","Genetic_epilepsy_syndromes.rds","USP11"
"2998","Genetic_epilepsy_syndromes.rds","USP32"
"2999","Genetic_epilepsy_syndromes.rds","USP46"
"3000","Genetic_epilepsy_syndromes.rds","USP48"
"3001","Genetic_epilepsy_syndromes.rds","USP7"
"3002","Genetic_epilepsy_syndromes.rds","VAV1"
"3003","Genetic_epilepsy_syndromes.rds","VCAN"
"3004","Genetic_epilepsy_syndromes.rds","VCP"
"3005","Genetic_epilepsy_syndromes.rds","VEGFA"
"3006","Genetic_epilepsy_syndromes.rds","VEZT"
"3007","Genetic_epilepsy_syndromes.rds","VPS35"
"3008","Genetic_epilepsy_syndromes.rds","VPS72"
"3009","Genetic_epilepsy_syndromes.rds","VPS8"
"3010","Genetic_epilepsy_syndromes.rds","VWF"
"3011","Genetic_epilepsy_syndromes.rds","WARS"
"3012","Genetic_epilepsy_syndromes.rds","WBP1"
"3013","Genetic_epilepsy_syndromes.rds","WBP11"
"3014","Genetic_epilepsy_syndromes.rds","WDFY3"
"3015","Genetic_epilepsy_syndromes.rds","WDR11"
"3016","Genetic_epilepsy_syndromes.rds","WDR13"
"3017","Genetic_epilepsy_syndromes.rds","WDR26"
"3018","Genetic_epilepsy_syndromes.rds","WDR33"
"3019","Genetic_epilepsy_syndromes.rds","WDR76"
"3020","Genetic_epilepsy_syndromes.rds","WNT3"
"3021","Genetic_epilepsy_syndromes.rds","XBP1"
"3022","Genetic_epilepsy_syndromes.rds","XPNPEP1"
"3023","Genetic_epilepsy_syndromes.rds","XPO6"
"3024","Genetic_epilepsy_syndromes.rds","XPO7"
"3025","Genetic_epilepsy_syndromes.rds","XPR1"
"3026","Genetic_epilepsy_syndromes.rds","XRCC6"
"3027","Genetic_epilepsy_syndromes.rds","YME1L1"
"3028","Genetic_epilepsy_syndromes.rds","YWHAE"
"3029","Genetic_epilepsy_syndromes.rds","ZBTB20"
"3030","Genetic_epilepsy_syndromes.rds","ZER1"
"3031","Genetic_epilepsy_syndromes.rds","ZFAND1"
"3032","Genetic_epilepsy_syndromes.rds","ZFX"
"3033","Genetic_epilepsy_syndromes.rds","ZIC2"
"3034","Genetic_epilepsy_syndromes.rds","ZMYM3"
"3035","Genetic_epilepsy_syndromes.rds","ZMYND11"
"3036","Genetic_epilepsy_syndromes.rds","ZMYND8"
"3037","Genetic_epilepsy_syndromes.rds","ZNF148"
"3038","Genetic_epilepsy_syndromes.rds","ZNF195"
"3039","Genetic_epilepsy_syndromes.rds","ZNF236"
"3040","Genetic_epilepsy_syndromes.rds","ZNF268"
"3041","Genetic_epilepsy_syndromes.rds","ZNF532"
"3042","Genetic_epilepsy_syndromes.rds","ZNF655"
"3043","Genetic_epilepsy_syndromes.rds","ZNFX1"
"3044","Genetic_epilepsy_syndromes.rds","ZSWIM8"
"3045","Intellectual_disability.rds","POLR2M"
"3046","Intellectual_disability.rds","A1CF"
"3047","Intellectual_disability.rds","AAK1"
"3048","Intellectual_disability.rds","ABAT"
"3049","Intellectual_disability.rds","ABCA10"
"3050","Intellectual_disability.rds","ABCA2"
"3051","Intellectual_disability.rds","ABCA3"
"3052","Intellectual_disability.rds","ABCA5"
"3053","Intellectual_disability.rds","ABCA6"
"3054","Intellectual_disability.rds","ABCA7"
"3055","Intellectual_disability.rds","ABCB1"
"3056","Intellectual_disability.rds","ABCB11"
"3057","Intellectual_disability.rds","ABCB6"
"3058","Intellectual_disability.rds","ABCB8"
"3059","Intellectual_disability.rds","ABCB9"
"3060","Intellectual_disability.rds","ABCC10"
"3061","Intellectual_disability.rds","ABCC5"
"3062","Intellectual_disability.rds","ABCC8"
"3063","Intellectual_disability.rds","ABCE1"
"3064","Intellectual_disability.rds","ABCF1"
"3065","Intellectual_disability.rds","ABCF2"
"3066","Intellectual_disability.rds","ABHD17C"
"3067","Intellectual_disability.rds","ABI1"
"3068","Intellectual_disability.rds","ABI3BP"
"3069","Intellectual_disability.rds","ABL1"
"3070","Intellectual_disability.rds","ABL2"
"3071","Intellectual_disability.rds","ABLIM3"
"3072","Intellectual_disability.rds","ABR"
"3073","Intellectual_disability.rds","ACAA1"
"3074","Intellectual_disability.rds","ACACB"
"3075","Intellectual_disability.rds","ACADVL"
"3076","Intellectual_disability.rds","ACAT1"
"3077","Intellectual_disability.rds","ACOT8"
"3078","Intellectual_disability.rds","ACSS3"
"3079","Intellectual_disability.rds","ACTA2"
"3080","Intellectual_disability.rds","ACTC1"
"3081","Intellectual_disability.rds","ACTG2"
"3082","Intellectual_disability.rds","ACTN4"
"3083","Intellectual_disability.rds","ACTR10"
"3084","Intellectual_disability.rds","ACTR1A"
"3085","Intellectual_disability.rds","ACTR2"
"3086","Intellectual_disability.rds","ACTR3"
"3087","Intellectual_disability.rds","ACVR1B"
"3088","Intellectual_disability.rds","ACVR2A"
"3089","Intellectual_disability.rds","ADA"
"3090","Intellectual_disability.rds","ADAM22"
"3091","Intellectual_disability.rds","ADAMTS12"
"3092","Intellectual_disability.rds","ADAMTS13"
"3093","Intellectual_disability.rds","ADAMTSL1"
"3094","Intellectual_disability.rds","ADARB1"
"3095","Intellectual_disability.rds","ADCY5"
"3096","Intellectual_disability.rds","ADCY7"
"3097","Intellectual_disability.rds","ADGRL2"
"3098","Intellectual_disability.rds","ADHFE1"
"3099","Intellectual_disability.rds","AEBP1"
"3100","Intellectual_disability.rds","AEBP2"
"3101","Intellectual_disability.rds","AGL"
"3102","Intellectual_disability.rds","AGO1"
"3103","Intellectual_disability.rds","AGO2"
"3104","Intellectual_disability.rds","AGO4"
"3105","Intellectual_disability.rds","AHCYL1"
"3106","Intellectual_disability.rds","AHCYL2"
"3107","Intellectual_disability.rds","AIDA"
"3108","Intellectual_disability.rds","AIPL1"
"3109","Intellectual_disability.rds","AK9"
"3110","Intellectual_disability.rds","AKAP13"
"3111","Intellectual_disability.rds","AKAP6"
"3112","Intellectual_disability.rds","AKAP9"
"3113","Intellectual_disability.rds","AKT1"
"3114","Intellectual_disability.rds","ALAD"
"3115","Intellectual_disability.rds","ALAS1"
"3116","Intellectual_disability.rds","ALAS2"
"3117","Intellectual_disability.rds","ALDOC"
"3118","Intellectual_disability.rds","ALG9"
"3119","Intellectual_disability.rds","ALOX5"
"3120","Intellectual_disability.rds","ALS2"
"3121","Intellectual_disability.rds","AMBRA1"
"3122","Intellectual_disability.rds","AMDHD2"
"3123","Intellectual_disability.rds","AMPD3"
"3124","Intellectual_disability.rds","ANAPC11"
"3125","Intellectual_disability.rds","ANK1"
"3126","Intellectual_disability.rds","ANK3"
"3127","Intellectual_disability.rds","ANKRD17"
"3128","Intellectual_disability.rds","ANKRD28"
"3129","Intellectual_disability.rds","ANKRD52"
"3130","Intellectual_disability.rds","ANKRD6"
"3131","Intellectual_disability.rds","ANKS3"
"3132","Intellectual_disability.rds","ANO10"
"3133","Intellectual_disability.rds","AP1B1"
"3134","Intellectual_disability.rds","AP1G1"
"3135","Intellectual_disability.rds","AP1M1"
"3136","Intellectual_disability.rds","AP2A1"
"3137","Intellectual_disability.rds","AP2A2"
"3138","Intellectual_disability.rds","AP2B1"
"3139","Intellectual_disability.rds","AP2M1"
"3140","Intellectual_disability.rds","AP2S1"
"3141","Intellectual_disability.rds","APAF1"
"3142","Intellectual_disability.rds","APBB2"
"3143","Intellectual_disability.rds","APBB3"
"3144","Intellectual_disability.rds","APC"
"3145","Intellectual_disability.rds","APEH"
"3146","Intellectual_disability.rds","API5"
"3147","Intellectual_disability.rds","APLP1"
"3148","Intellectual_disability.rds","APP"
"3149","Intellectual_disability.rds","APPBP2"
"3150","Intellectual_disability.rds","APTX"
"3151","Intellectual_disability.rds","AQR"
"3152","Intellectual_disability.rds","AR"
"3153","Intellectual_disability.rds","ARAF"
"3154","Intellectual_disability.rds","ARAP1"
"3155","Intellectual_disability.rds","ARF1"
"3156","Intellectual_disability.rds","ARF3"
